name,URL,update_time,description,location,category,stage,social_media,age,create_time,close_time,employees,type,source
Johnny Was,https://www.johnnywas.com/stores/united-states/california/palm-desert/73545-el-paseo-street-suite-1704-palm-desert-ca-1019palm-desert-ca-el-paseo,None,"Description:
	Johnny Was is a California brand designing clothing for the woman with a bohemian spirit. Inspired by our travels, artisan-techniques and cultural handicrafts, we offer detailed embroidery, relaxed silhouettes and effortless dresses and separates, as well as a curated collection of accessories and gifts.
Stop by and see us today!
Business Hours:
	Mon-Thu: 10:00 am - 6:00 pm
	Fri-Sat: 10:00 am - 7:00 pm
	Sun: 11:00 am - 5:00 pm
For more information, please contact us with the following details: 
Contact Telephone:
	(760) 340-2581
Other Social Media Profiles:
https://www.linkedin.com/company/johnny-was/
https://www.pinterest.co.uk/johnnywas/
https://www.instagram.com/johnnywas/","United States, Palm Desert, CA 92260",['Retail'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Western Reserve Campground & RV Park,http://campwesternreserve.com,None,"Description:
	Western Reserve Campground & RV Park is the perfect place to take your family for a fun and memorable getaway this summer. Located in the town of Canfield in northeast Ohio, the park offers all sorts of activities and amenities throughout the summer months. Have a blast fishing or swimming in one of the park's lakes, digging your toes into the sand while playing volleyball, or roasting marshmallows for s'mores around the campfire. Create family memories that will last forever!
Business hours:
	Mon: 9:00am - 5:00pm
	Tue: 9:00am - 5:00pm
	Wed: 9:00am - 5:00pm
	Thu: 9:00am - 5:00pm
	Fri: 9:00am - 5:00pm
	Sat: 9:00am - 5:00pm
	Sun: 9:00am - 5:00pm
Payment Method:
	Visa, Mastercard, American Express, ATM / Debit, Discover
For more information, please contact us with the details below:
Contact Telephone:
	+1 330-621-5888
Contact Email:
joe@freedomcaptialgp.com","United States, Canfield, OH 44406",['Other'],None,None,None,None,None,3,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
DoControl,https://www.docontrol.io,None,"DoControl provides a unified, automated, and 'risk-aware' Saas security platform that secures business-critical applications and data, drives operational efficiencies, and enables business productivity. DoControl's core competency is focused on protecting business-critical SaaS applications and data through automated remediation. This is achieved through preventative data access controls, SaaS service misconfiguration detection, service mesh discovery, and shadow application prevention. The DoControl Platform is built upon three foundational tenants which include: Discovery and Visibility, Monitor and Control, and Automated Remediation. DoControl provides SaaS data protection that works for the modern business, so they can drive their business forward in a secure way.","United States, New York, NY 10018",['IT.SaaS'],Shipping,None,None,2020/06/11,None,100,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Recon Recovery,https://reconrecovery.com/,None,"Recon Recovery is a company in the auto aftermarket industry that specializes in off road recovery kits. We carry a comprehensive range of overlanding camping gear, offroad accessories, and even the best car camping tents. Since the inception of Recon Recovery, we have been working with some of the top brands and retail companies in the off-road industry. We curate the best possible Recovery Gear, Overlanding Products, and Off-Road Accessories so that you can tackle the trails faster, cheaper, and safer.","United States, La Verne, CA 91750",['E-commerce'],None,None,None,2022/01/1,None,2,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Finworth,http://finworth.com,None,"Why Finworth We are dedicated to revolutionizing the way you manage your finances. A Sophisticated, Streamlined, Secure Process Hassle free Banking with Competitive Rates Achieve Peace of Mind Knowing Your Finworth Online Account is FDIC Insured Bank with Confidence. Unlock Your Financial Potential with Advanced Banking Solutions from Finworth. Certificates of Deposit Get the most out of your savings and enjoy guaranteed returns on rates. Talk to the Finworth Service Team about using a CD to take advantage of changes in the market, save for specific goals, and expedite the growth of your nest egg. The Finworth Benefactor Account A Money Market account is one of the best places to store your hard earned money. With our flexible terms and competitive rates, you can supercharge your savings potential.
Phone: 629-777-1601","United States, Nashville, TN 37215",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Smoke Tokes CBD & Vape Shop #10,https://smoketokescbd.com/stores/san-antonio-s-zarzamora-st/,None,"Description:
	We carry a wide range of smoking products, from US-made glass pipes, Vape products with a variety of flavors & accessories, Hookah & CBD Flower, CBD Tinctures, CBD Edibles, Delta-8 flowers, Delta 8 Cartridges, Rechargeable Delta 8 Disposable. We are your neighborhood's favorite Tobacco/Vape/CBD/Delta-8 store that's open late & here to service 210!!!
Business hours:
	Mon: 10:00 - 23:00
	Tue: 10:00 - 23:00
	Wed: 10:00 - 23:00
	Thu: 10:00 - 23:00
	Fri: 10:00 - 00:00
	Sat: 10:00 - 00:00
	Sun: 10:00 - 23:00
For more information, please contact us with the details below:
Contact Telephone:
	+1 210-332-5021","United States, San Antonio, TX 78224",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Park View Family Dentistry Fort Collins,https://myparkviewdentists.com/fort-collins-co/,None,"At Park View Family Dental, we provide comprehensive dental care for our patients in Fort Collins, CO. Our team of dentists in Fort Collins are committed to helping you achieve optimal oral health. We offer a wide range of services including general, cosmetic, and restorative dentistry, as well as periodontal therapy and emergency dentistry treatment. From routine cleanings and check-ups to full-mouth rehabilitation, we have the expertise to create beautiful smiles that last a lifetime. Visit us today for personalized service by an experienced team dedicated to your comfort and satisfaction!","United States, Fort Collins, CO 80525",['Healthcare / Medical Services'],None,None,None,None,None,15,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Largey Law,https://www.largeylaw.com/,None,"Description:
	Our Clermont, Florida attorneys are dedicated to representing those facing charges that threaten their freedom or who are seeking compensation for injuries sustained in an accident. With a combined 27 years of experience, we offer swift and extensive legal representation to the Central Florida region. If you require personal injury or criminal defense legal help, call our office today at (352) 242-1933 to get the representation you deserve.
Business Hours:
	Mon-Sun: Open 24 Hours
For more information, please contact us with the following details:
	Contact Email:
clermont@largeylaw.org
Contact Telephone:
	(352) 242-1933","United States, Clermont, FL 34711",['Other'],None,None,None,2004/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Nivito faucet tap,https://www.nivito.sg,None,"Nivito is proud to present the ideal component for the contemporary interior design of your home: the kitchen faucet tap. At first glance, it is clear that this faucet is going to provide the utility area of the kitchen a modern and updated appearance. Because of its modern and streamlined appearance, it will undoubtedly improve the look of your room and bring it to life. Additionally, it is simple to set up—even if you are not a trained technician!","United States, Savannah, GA 31401",['Architectural / Design'],Idea,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Tramadol SR 100mg Online Buy,https://bestpharmacyinusa.com/product-category/buy-tramadol-online,None,"Tramadol SR 100mg Online Buy is a selective analgesic drug of the opiod class, which has been shown to be effective in treating moderate to severe pain. It belongs to a new class of drugs known as acetaminophen-like analgesic products (APAP). The efficacy of this drug was studied in 48 patients suffering from rheumatoid arthritis (RA) who were administered 1000 mg of tramadol SR 3 times daily for 2 weeks. A total of 40 healthy volunteers were also given doses of tramadol or placebo orally three times daily. Compared with placebo, this increased significantly pain severity in both normal tests and RA patients.
Prices are low this Festive Season– Now don’t be slow GET UPTO 20% OFF USE CODE ""SALE10""","United States, Honolulu, HI 96826",['Healthcare / Medical Services'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Watch Technicians - Fast Jewelry Repairs,https://watchtechnicians.com/chesterfield,None,"Description:
	Welcome to Watch Technicians, your trusted and experienced partner for all your watch and jewelry repair needs in Chesterfield and the St. Louis area. Our in-house repair services cover a wide range of services, including watch battery replacement, band adjustment and, ring resizing and necklace repair and much more.
Our team of expert technicians has years of experience in repairing and servicing all types of watches and jewelry, including luxury and vintage timepiece and jewelry.
Business hours:
	Mon: Closed
	Tue: 10:00 - 17:00
	Wed: 10:00 - 17:00
	Thu: 10:00 - 17:00
	Fri: 10:00 - 17:00
	Sat: 10:00 - 17:00
	Sun: Closed
Payment Method:
	Cash, Personal Check, Visa, Mastercard, Insurance, PayPal, American Express, ATM / Debit, Discover
For more information, please contact us with the details below:
Contact Telephone:
	(314) 390-1688
Contact Email:
info@watchtechnicians.com","United States, Chesterfield, MO 63017",['Other'],None,None,None,2021/01/1,None,3,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
"Eldon & Sons Guttering, Attic Insulation & Siding",https://eldonandsonsinc.com/,None,"Description:
	Eldon & Sons, Inc. is your local resource for gutter repair, replacement & new installation for the Kansas City metro area. We have over 50 years experience! Our team specializes in all aspects of gutters & gutter guards, as well as other areas of home exteriors including Siding, Windows, Attic Insulation, Painting, & Lightning Protection Services. Call Eldon & Sons for quality gutters, windows, siding & more, when you want quality work at affordable prices!
Business hours:
	Mon: 7:00am - 4:00pm
	Tue: 7:00am - 4:00pm
	Wed: 7:00am - 4:00pm
	Thu: 7:00am - 4:00pm
	Fri: 7:00am - 4:00pm
	Sat: Closed
	Sun: Closed
For more information, please contact us with the details below:
Contact Telephone:
	+1 816-524-2830","United States, Kansas City, MO 64106",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Johnsonburg Camp & Retreat Center,http://campjburg.org/,None,"Description:
	Johnsonburg camp and retreat center is a 300 acre summer camp and guest facility that serves thousands of campers and guests every year. We are located in the scenic New Jersey highlands, conveniently only ten minutes from the I-80 exit for Hackettstown and within a short drive to Blairstown. From large school groups to intimate church retreats to woodsy weddings to our beloved summer camp program, Johnsonburg is memorable, restful, and a lot of fun.
Business hours:
	Mon: 09:00 - 17:00
	Tue: 09:00 - 17:00
	Wed: 09:00 - 17:00
	Thu: 09:00 - 17:00
	Fri: 09:00 - 17:00
	Sat: Closed
	Sun: Closed
Payment Method:
	Cash, Personal Check, Visa, Mastercard, Invoice, Financing Available
For more information, please contact us with the details below:
Contact Telephone:
	+1 908-852-2349
Contact Email:
office@campjburg.org
Other Social Media Profiles:
https://www.instagram.com/campjburg","United States, Johnsonburg, NJ 07825",['Other'],None,None,None,None,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Situs Judi Pragmatic Play Asia Terbaik,https://www.startus.cc/company/shiveranchorage,None,"Situs judi Pragmatic Play Asia terbaik hingga saat ini selalu menyediakan permainan seru yang terlengkap, adapun permainan itu seperti slot online, bola online, casino online, tembak ikan online, togel online dan terdapat banyak lagi permainan lainnya yang bisa kamu temukan di situs ini.
Semua permainan itu pun bisa kamu mainkan dengan memakai 1 akun dari situs ini, untuk mendapatkan satu akun itu kamu tentunya harus mengunjungi situs judi Pragmatic Play daftar terbesar untuk melakukan pendaftaran disana, dengan sudah melakukan pendaftaran tentunya kamu akan mendapatkan 1 akun, sehingga kamu bisa memainkan semua permainan yang ada di situs ini.","Indonesia, 11450 DKI Jakarta",['IT.Gaming'],Co-Founder,None,None,1998/03/3,None,201,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Situs Judi OSG777 Login Terbaik,https://www.startus.cc/company/maxsecurity,None,"Situs judi osg777 login terbaik saat ini sudah hadir di berbagai platform media sosial yang sudah sangat terkenal di Indonesia salah satunya adalah yang sedang kami kunjungi saat ini yaitu Startus, jadi kami disini membawa informasi penting untuk Anda seputar judi online yang ada di situs ini.
Jadi, situs ini menyediakan pelayanan yang terbaik untuk seluruh member di Indonesia, pelayanan itupun tentunya bisa kalian dapatkan dalam 24 jam penuh melalui Live Chat, jadi dengan pelayanan tersebut kamu kapan saja bisa melapor ketika kalian mengalami kendala pada saat bermain, maka itu langsung saja kalian bergabung sekarang juga di situs login osg777 pilihan terbaik untuk mendapatkan pelayanan tersebut.","Indonesia, 11450 DKI Jakarta",['IT.Gaming'],Co-Founder,None,None,1994/03/3,None,201,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Yoga is Medicine,http://www.byca.yoga/,None,"Description:
	Mid-Michigan's ONLY Original Hot Yoga studio. Experience the only yoga clinically proven to enhance your mind, heal your body, and create an unstoppable you. No experience or flexibility required. Yoga is Medicine is 100% independent and locally owned and offers traditional Bikram yoga taught by an 18-year Bikram-trained teacher. We teach accessibly for all body types, movement abilities, ages, sizes, and colors. Yoga postures are held still - we do not practices poses that put pressure on
For more information, please contact us with the details below:
Contact Telephone:
	(517) 862-8926","United States, East Lansing, MI 48823",['Other'],None,None,None,2013/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Situs Judi Joker388 APK Terbesar,https://www.startus.cc/company/ponvovisadiri,None,"Situs judi joker388 APK terbesar merupakan platform yang paling berkualitas pada saat ini, dimana platform ini sudah menyediakan begitu banyak game menarik di dalamnya. Untuk game yang tersedia diantaranya seperti slot online, tembak ikan, poker online, casino online, sportsbook, sabung ayam, togel online dan lain sebagainya.
Situs download joker388 pilihan terbaik juga memberikan akses yang gampang kepada para bettor, dimana para bettor hanya perlu mendaftarkan satu akun dan memanfaatkan perangkat ponsel saja untuk bisa memainkan game slot maupun game lainnya. Jadi tanpa berlama-lama lagi sebaiknya langsung saja kunjungi link situs judi joker388 terpercaya.","Indonesia, DKI Jakarta",['IT.Gaming'],Co-Founder,None,None,1995/04/2,None,201,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Madison Dentistry,https://www.themadisondentist.com/,None,"Welcome to Madison Dentistry- your trusted cosmetic dentist in Middleton, WI! We offer dental implants, dental veneers, general dentistry, emergency dentistry services in Madison and nearby areas. We are all dedicated to you, from our front desk to our dentists and hygienist. Making sure you feel comfortable while undergoing dental treatments is always significant for us. Dr. Austin Wessell focuses on excellent patient care. We provide virtual consultations for patients who cannot find the time to visit our dental office. Contact us today to book your appointment and get your dream smile!","United States, Middleton, WI 53562",['Healthcare / Medical Services'],None,None,None,2017/01/1,None,15,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
The Meals Team,https://www.themealsteam.com/,None,"Description:
	The Meals Team is comprised of a team of local real estate professionals committed to selling some of the most desired homes in Greater Texoma.
Business hours:
	Mon-Sun: 7:00am - 10:00pm
Payment Method:
	Cash, Financing Available
For more information, please contact us with the details below:
Contact Telephone:
	+1 903-228-3392
Contact Email:
cory@themealsteam.com","United States, Whitesboro, TX 76273",['Real Estate'],None,None,None,None,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Mini Mall Storage,https://www.minimallstorage.com/self-storage/south-carolina/little-river/hwy-17/,None,"Description:
	Mini Mall Self Storage offers the best selection of clean and affordable units near you. Our knowledgeable and professional staff will find you a perfect storage solution. You can rest easy with the peace of mind knowing that your belongings are secure.
Business hours:
	Mon: 08:30 - 17:30
	Tue: 08:30 - 17:30
	Wed: 08:30 - 17:30
	Thu: 08:30 - 17:30
	Fri: 08:30 - 17:30
	Sat: 08:30 - 17:30
	Sun: Closed
Payment Method:
	Visa, Cash, Mastercard, American Express, ATM / Debit, Discover
For more information, please contact us with the details below:
Contact Telephone:
	+1 843-920-5850","United States, Little River, SC 29566",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Tailing Tales,http://www.tailingtales.com/,None,"Description:
	Charter fishing / Eco tours
Business hours:
	Mon-Sun: Open 24 Hours
Payment Method:
	Visa, Mastercard
For more information, please contact us with the details below:
Contact Telephone:
	+1 941-812-6640","United States, Bradenton, FL 34209",['Other'],None,None,None,None,None,2,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Cloutboost,https://www.cloutboost.com,None,"Cloutboost is an AI-powered video game marketing agency that connects brands with gamers through a data-driven approach. We leverage data science to help brands target video gamers through Influencer Marketing, Public Relations, and Paid Media services. Cloutboost makes marketing as rewarding as games themselves and stops at nothing to facilitate a brand's vision in tapping into gamers. Some of our loyal clients include Rovio, Samsung, TinyBuild Games, Wargaming, among others.","United States, Dallas, TX 75001",['Advertising / PR / Marketing'],Shipping,None,None,2017/01/1,None,25,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Aesthetix CRM,https://aesthetixcrm.com,None,"Aesthetix CRM is the first HIPAA-compliant, all-in-one CRM for medical spas, plastic surgeons, and other aesthetic practices. The CRM is full of the same industry-recognized features like workflow automation, email marketing, SMS marketing, live chat, deals & pipelines, reporting, and so much more! Get a demo today to see how Aesthetix CRM can take your practice to the next level!","United States, Greenville, SC 29609",['IT.SaaS'],Shipping,None,None,2023/01/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Integrity Repipe Inc,https://www.integrityrepipe.com/lakeside/,None,"Thank you for visiting us on Startus! Voted the #1 home repiping company in Lakeside and the USA, Integrity Repipe is licensed, bonded, and insured, providing homeowners with high quality repiping services throughout California. All of our trusted technicians are trained by owner Joe Ludlow, who has over 35 years of experience installing L Copper and Uponor PEX systems. Our team also has a wide range of expertise in drywalling and painting, and Joe is a painting union trained level 5 finisher, meaning that the professionals at Integrity Repipe know how to cut through your walls, inspect the pipes, install the pipes, and patch their work with the precision and detail you’d expect from individual contractors.
 
There are many side effects of improper plumbing or plumbing that needs to be replaced including bad tasting water, high water bills, and low water pressure. Contact Integrity Repipe, and we will send a professional repipe plumber out to inspect your pipes, and give you an in-home estimate. After explaining the installation process, your fast plumbing installation will be completed in as little as 3 to 4 days while leaving no mess behind. The five star rated repipe plumbers at Integrity repipe are always fast, on time, and courteous!
 
Services that Integrity Repipe Inc provides are:
Repiping Repairs
Pex Repiping & Repair
Copper Repiping
Copper Plumbing Repair
Leak Plumber
Repipe Leak Repair
Pin Hole Leak Repair
Slab Leak Repair
Plumbing Repairs
 
We are headquartered in San Clemente, with an office in Lakeside, California. Our services expand all across South California, from Los Angeles to San Diego. If you are interested in repiping your home with a PEX system or copper pipes, give Integrity Repipe a call today!
 
Integrity Repipe Inc
8337 Winter Gardens Blvd
Lakeside, CA 92040, United States
Phone: 619-494-3507
Email: 4repipe@gmail.com
Website: https://www.integrityrepipe.com/lakeside/
 
Read Our Blog: https://www.integrityrepiping.com/blog/
Follow Us on Twitter: https://twitter.com/4Repipe
Like Us on Facebook: https://www.facebook.com/LakesideRepipe/
Subscribe on YouTube: https://www.youtube.com/@IntegrityRepipeInc/ 
Meet the Owner on LinkedIn: https://www.linkedin.com/in/joe-ludlow-3054b7125/
Connect With Us on LinkedIn: https://www.linkedin.com/company/integrity-repipe-inc./about/
Follow Us on Pinterest: https://www.pinterest.com/integrityrepipe/
Follow Us on Instagram: https://www.instagram.com/integrityrepipe/","United States, Lakeside, CA 92040",['Other'],None,None,None,None,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Porter Ranch Repiping,https://integrityrepiping.com/porter-ranch/,None,"Thank you for visiting us on Startus! Looking for the best repipe plumbers in Porter Ranch, California? Look no further than Porter Ranch Repiping. Porter Ranch Repiping is a licensed, bonded and insured repiping plumbing company in Porter Ranch. We do not use subcontractors. All of our services, from inspection to installing pipes to repairing the drywall, our technicians will take care of the labor. 
 
If your water bill is too high, water pressure too low or water tastes bad, give Porter Ranch Repiping a call today. We offer in-home estimate, and explain the process of the installation. With a fast installation and a 3-4 day turnaround, Porter Ranch Repiping will leave no mess behind. We all know how messy a plumbing job can be, but the repipe plumbers at Porter Ranch Repiping will take care of your home. 
 
Services that Porter Ranch Repiping provides are:
Repiping Repairs
Pex Repiping & Repair
Copper Repiping
Copper Plumbing Repair
Leak Plumber
Repipe Leak Repair
Pin Hole Leak Repair
Slab Leak Repair
Plumbing Repairs
 
All the technicians at Porter Ranch Repiping are trained by the owner, Joe Ludlow. Joe has 35 plus years installing L Copper and Uponor PEX Systems, along with a drywall and painting union trained level 5 finisher. This means that Joe and his team know how to properly cut through your walls, inspect the pipes, install the pipes, and patch their work. Other plumbers will just pound through the wall, not knowing the damage it could cause. Plus, all of our labor and materials have a lifetime warranty. 
 
We are headquartered in San Clemente, with an office in Chula Vista, California. Our services expand all across South California, from Los Angeles to San Diego. If you are interested in repiping your home with a PEX system or copper pipes, give Porter Ranch Repiping a call today!
 
Porter Ranch Repiping
19360 Rinaldi
Porter Ranch, CA 91326
Phone: (818) 630-9265
Email: 4repipe@gmail.com
Website: https://integrityrepiping.com/porter-ranch/
 
Read Our Blog: https://www.integrityrepiping.com/blog/
Follow Us on Twitter: https://twitter.com/4Repipe
Like Us on Facebook: https://www.facebook.com/PorterRanchRepipe/
Subscribe on YouTube: https://www.youtube.com/@IntegrityRepipeInc/ 
Meet the Owner on LinkedIn: https://www.linkedin.com/in/joe-ludlow-3054b7125/
Connect With Us on LinkedIn: https://www.linkedin.com/company/integrity-repipe-inc./about/
Follow Us on Pinterest: https://www.pinterest.com/integrityrepipe/
Follow Us on Instagram: https://www.instagram.com/integrityrepipe/","United States, Porter Ranch, CA 91326",['Other'],None,None,None,None,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Pac N Send LLC,https://pacnsendllc.com,None,Phone: 727-461-0461,"United States, Clearwater, FL 33756",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
OAKTREE APPS,https://www.oaktreeapps.com/,None,"OakTree Apps is an international digital product consultancy.
	We assist SMEs and venture-backed startups in the areas of design, product development, and revenue generation.
	We specialise in greenfield project execution!
The description highlights the expertise of a team of developers who are dedicated to turning their clients' vision into reality. The team is highly skilled in providing agile digital solutions that fulfill their clients' expectations and unlock new opportunities. The team includes expert designers and developers who specialize in prototyping, building, testing, and delivering fully coded, polished, and beautiful web or mobile software. The description also emphasizes that the software solutions provided by this team are customized and tailored to the specific needs of their clients, helping them to confidently navigate the constantly changing landscape of their market. Overall, the description conveys a sense of professionalism, expertise, and a commitment to providing high-quality software solutions that meet the unique needs of each client.","United States, George Marshall, VA 22043",['IT.Service'],Shipping,None,None,2017/01/1,None,50,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
MEsquad Kids Glasses,http://www.mesquad.ca,None,"""Durable, affordable and customizable kid's glasses starting at $49.99. No tools required with interchangeable parts. MEsquad is a revolutionary company that gives kids the power to choose their own glasses - and parents peace of mind. We have one simple idea: give kids more say over what they wear, starting with their glasses. We spoke to hundreds of families and discovered just how dissatisfied children and parents were with the overall experience. From this, MEsquad was born! Learn more about how we can help your child get a perfect fit and experience with custom-made glasses that are super durable and flexible. #MEsquad""","Canada, Concord, ON L4K1Z6",['E-commerce'],Shipping,None,None,2022/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Pearl Dental El Segundo,https://www.pearldentalla.com/locations/el-segundo/,None,"If you are looking for a dental practice that puts you first, then you will be right at home with Pearl Dental. We pride ourselves on providing excellent services in the most relaxing and welcoming of environments. Everything you expect in a family dental practice is here at Pearl Dental including staff members dedicated to your physical comfort, oral health, and overall well-being.","United States, El Segundo, CA 90245",['Healthcare / Medical Services'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Virtuo Personal Training,https://virtuofitness.com/,None,"Description:
	Virtuo is a private training studio located in West Hollywood a short walk from the Grove. We help busy professionals lose weight and build a routine so they can live happier more confident lives. We offer high-end personal training, weight loss, and nutrition coaching services. Our belief is that being fit and healthy should improve every area of your life and it is our core mission to help you become the most confident version of yourself.
Business Hours:
	Mon: 5:00am - 11:00pm
	Tue: 5:00am - 11:00pm
	Wed: 5:00am - 11:00pm
	Thu: 5:00am - 11:00pm
	Fri: 5:00am - 11:00pm
	Sat: 7:00am - 2:00pm
	Sun: 7:00am - 2:00pm
Payment Methods:
	Visa, Mastercard, PayPal, American Express, ATM / Debit, Discover, Cash
For more information, please contact us with the following details:
Contact Telephone:
	3235534430
Social Media Profiles: 
https://www.instagram.com/vir_tuo/","United States, Los Angeles, CA 90048",['Other'],None,None,None,2020/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
You Care We Care Tree Care,https://www.youcarewecaretreecare.com,None,"Phone Number
	(888) 659-1812
 
Description -
	You Care We Care Tree Care is a professional tree service company dedicated to providing exceptional tree care services to residential and commercial customers. Our team of experienced and certified arborists are committed to maintaining the health and beauty of your trees while ensuring the safety of your property.
At You Care We Care Tree Care, we offer a wide range of services, including tree trimming, pruning, and removal, stump grinding, tree cabling and bracing, and emergency tree services. We use the latest equipment and techniques to provide efficient and effective tree care solutions that meet the unique needs of each client.
We pride ourselves on our attention to detail and our commitment to providing personalized customer service. We work closely with each client to develop a customized tree care plan that meets their specific needs and budget. Our team is available to answer any questions or concerns you may have throughout the tree care process.
At You Care We Care Tree Care, we are dedicated to providing top-quality tree care services that exceed our clients' expectations. Contact us today to schedule a consultation and see how we can help you care for your trees.","United States, Sarasota, FL 34234",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Pearl Lemon PR,https://pearllemonpr.com/pr-agency-south-korea/,None,"Pearl Lemon PR is an innovative, digital PR agency that combines SEO, marketing, and public relations to get the best results for our clients. We offer services in reputation management, media relations, crisis PR, corporate communications, and more.","United States, Sheffield, AL 35660",['Advertising / PR / Marketing'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Surfscooter Bike Rentals,http://Surfscooter.com,None,"Description:
Offering Bike Rentals on Kiawah and Searbrook Islands for over 30 years. Best Bikes at the lowest prices.
 
Business Hours:
Mon-Sun: 9:00am - 4:00pm
 
Payment Methods:
Cash, Personal Check, Visa, Mastercard, PayPal
 
For more information, please contact us with the following details: 
Contact Telephone:
8437689585
 
Contact Email:
Info@surfscooter.com
 
Other Social Media Profiles:
https://www.instagram.com/surfscooter","United States, Johns Island, SC 29455",['Other'],None,None,None,None,None,1,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
SS Round Rock Solar,https://www.roundrocksolarpanels.com/,None,"At Round Rock Solar Installation, we strive to offer superior service to those seeking to power their homes with renewable energy. Our team of knowledgeable technicians provides a variety of services, such as initial installation, repairs, maintenance, and removal and reinstallation. Utilizing the newest technology and first-rate parts, we guarantee your solar system runs at maximum efficiency year after year. If you're interested in transitioning to renewable energy, reach out to us today to learn more about our services!

	SERVICES:
	Solar Panel Installation
	Solar Panel Repair
	Solar Panel Removal & Reinstall
	And More
Email:
roundrocksolarpanels@outlook.com
Phone:
	512-883-6369
Hours Open:
	Monday-Sunday 8AM-6PM","United States, Round Rock, TX 78665",['Energy and Utilities'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Setup Camera | Arlo Support | Toll Free +1 888-346-7690,https://setupcamera.com/,None,"Are you facing Arlo Cameras setup issues or connectivity problems with the Arlo app? Is your Arlo camera not connecting with your phone? Don't worry, expert Arlo support is just a phone call away at toll-free number +1 888-346-7690.
Arlo cameras are an essential part of your home security system, and any issues with their setup or connectivity can compromise your safety. That's why it's crucial to get professional assistance from Arlo support to resolve any problems you might be experiencing.
Whether you're facing issues with the Arlo app or phone connectivity problems, our expert technicians can provide fast and efficient solutions to ensure a seamless experience. We can help you with troubleshooting, setup, login, and connectivity issues, providing you with expert guidance and support every step of the way.
By calling our toll-free number, you can receive immediate assistance from our team of highly trained professionals, who will diagnose the issue and provide you with the most effective solution. We are available 24/7 to ensure that your issues are resolved as soon as possible, so you can enjoy the full benefits of your Arlo cameras without any hassle.
So, if you're experiencing Arlo Cameras setup issues or iaaues to connect with phone, don't hesitate to call us at +1 888-346-7690 for reliable and expert Arlo support. Our goal is to ensure that your Arlo cameras are working optimally to keep your home and loved ones safe and secure.","United States, Fresno, CA 93723",['Other'],Co-Founder,None,None,2006/04/3,None,522,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
